,Geo,Name,Website,Wiki
421,"(Decimal('52.45583332999999726098394603468477725982666015625'), Decimal('13.292500000000000426325641456060111522674560546875'))",Museum of Asian Art,http://www.smb.museum/smb/sammlungen/details.php?objectId=12904&lang=en,/wiki/Museum_of_Asian_Art
422,"(Decimal('52.51916666999999705467416788451373577117919921875'), Decimal('13.29666667000000046527929953299462795257568359375'))",Scharf-Gerstenberg Collection,,/wiki/Scharf-Gerstenberg_Collection
423,,Brücke Museum,,/wiki/Br%C3%BCcke_Museum
424,"(Decimal('52.5158770000000032496245694346725940704345703125'), Decimal('13.397527000000000185764292837120592594146728515625'))",Friedrichswerder Church,,/wiki/Friedrichswerder_Church
425,"(Decimal('52.50416666999999648623997927643358707427978515625'), Decimal('13.3988888900000002735168891376815736293792724609375'))",Berlinische Galerie,,/wiki/Berlinische_Galerie
426,"(Decimal('52.51805556000000052563336794264614582061767578125'), Decimal('13.2938888899999998471912476816214621067047119140625'))",Bröhan Museum,,/wiki/Br%C3%B6han_Museum
427,"(Decimal('52.51361110999999937121174298226833343505859375'), Decimal('13.4147222199999998082375896046869456768035888671875'))",Märkisches Museum,,/wiki/M%C3%A4rkisches_Museum
428,"(Decimal('52.50200000000000244426701101474463939666748046875'), Decimal('13.394999999999999573674358543939888477325439453125'))",Jewish Museum Berlin,,/wiki/Jewish_Museum_Berlin
429,"(Decimal('52.01805556000000052563336794264614582061767578125'), Decimal('8.5261111100000004370258466224186122417449951171875'))",Kunsthalle Bielefeld,,/wiki/Kunsthalle_Bielefeld
430,"(Decimal('50.71505556000000325411747326143085956573486328125'), Decimal('7.1210277800000003622926669777370989322662353515625'))",Kunstmuseum Bonn,,/wiki/Kunstmuseum_Bonn
431,"(Decimal('50.731999999999999317878973670303821563720703125'), Decimal('7.09261943999999999732608557678759098052978515625'))",Rheinisches Landesmuseum Bonn,,/wiki/Rheinisches_Landesmuseum_Bonn
432,"(Decimal('52.26333333000000180845745489932596683502197265625'), Decimal('10.5330555599999993177107171504758298397064208984375'))",Herzog Anton Ulrich Museum,http://www.3landesmuseen.de/Herzog-Anton-Ulrich-Museum.304.0.html,/wiki/Herzog_Anton_Ulrich_Museum
433,,Kunsthalle Bremen,http://www.kunsthalle-bremen.de/,/wiki/Kunsthalle_Bremen
434,"(Decimal('53.0750000000000028421709430404007434844970703125'), Decimal('8.8058333300000004584262569551356136798858642578125'))",Paula Modersohn-Becker Museum,,/wiki/Paula_Modersohn-Becker_Museum
435,"(Decimal('50.82877778000000290603566099889576435089111328125'), Decimal('12.9155055599999997184568201191723346710205078125'))",Museum Gunzenhauser,,/wiki/Museum_Gunzenhauser
436,"(Decimal('50.94083332999999669254975742660462856292724609375'), Decimal('6.9602777800000001917624103953130543231964111328125'))",Museum Ludwig,http://www.museum-ludwig.de/,/wiki/Museum_Ludwig
437,"(Decimal('50.9375'), Decimal('6.95861110999999965542883728630840778350830078125'))",Wallraf-Richartz Museum,http://www.wallraf.museum/en/now/,/wiki/Wallraf-Richartz_Museum
438,"(Decimal('50.94055555999999995719917933456599712371826171875'), Decimal('6.9583333300000003163177098031155765056610107421875'))",Romano-Germanic Museum,http://www.museenkoeln.de/,/wiki/Romano-Germanic_Museum
439,"(Decimal('50.93500000000000227373675443232059478759765625'), Decimal('6.951389999999999957935870043002068996429443359375'))",Schnütgen Museum,,/wiki/Schn%C3%BCtgen_Museum
440,"(Decimal('50.9366500000000002046363078989088535308837890625'), Decimal('6.94671943999999985663862389628775417804718017578125'))",Käthe Kollwitz Museum (Cologne),https://www.kollwitz.de/en/default.aspx,/wiki/K%C3%A4the_Kollwitz_Museum_(Cologne)
441,"(Decimal('50.93976389000000182250005309469997882843017578125'), Decimal('6.95484167000000041980456444434821605682373046875'))",Museum für Angewandte Kunst (Cologne),,/wiki/Museum_f%C3%BCr_Angewandte_Kunst_(Cologne)
442,"(Decimal('49.874899999999996680344338528811931610107421875'), Decimal('8.6534999999999993036681189551018178462982177734375'))",Hessisches Landesmuseum Darmstadt,,/wiki/Hessisches_Landesmuseum_Darmstadt
443,"(Decimal('47.95049999999999812416717759333550930023193359375'), Decimal('8.5020000000000006679101716144941747188568115234375'))",Museum Art.Plus,http://museum-art-plus.com/,/wiki/Museum_Art.Plus
444,"(Decimal('51.05361110999999851856046007014811038970947265625'), Decimal('13.7347222200000000924546839087270200252532958984375'))",Gemäldegalerie Alte Meister,,/wiki/Gem%C3%A4ldegalerie_Alte_Meister
445,"(Decimal('51.0527777799999995522739482112228870391845703125'), Decimal('13.73638889000000062878825701773166656494140625'))",Grünes Gewölbe,,/wiki/Gr%C3%BCnes_Gew%C3%B6lbe
446,"(Decimal('51.05361110999999851856046007014811038970947265625'), Decimal('13.7347222200000000924546839087270200252532958984375'))",Galerie Neue Meister,,/wiki/Galerie_Neue_Meister
447,,Kunstsammlung Nordrhein-Westfalen,,/wiki/Kunstsammlung_Nordrhein-Westfalen
448,"(Decimal('51.23444443999999720062987762503325939178466796875'), Decimal('6.7733333299999998189377947710454463958740234375'))",Museum Kunst Palast,http://www.museum-kunst-palast.de/,/wiki/Museum_Kunst_Palast
449,"(Decimal('50.9756111100000026681300369091331958770751953125'), Decimal('11.03419444000000027017449610866606235504150390625'))",Angermuseum,,/wiki/Angermuseum
450,"(Decimal('51.44166666999999648623997927643358707427978515625'), Decimal('7.004166670000000038953658076934516429901123046875'))",Museum Folkwang,http://www.museum-folkwang.de/,/wiki/Museum_Folkwang
451,"(Decimal('50.1027777799999967101030051708221435546875'), Decimal('8.67388889000000062878825701773166656494140625'))",Städel,,/wiki/St%C3%A4del
452,"(Decimal('50.10638888999999807083440828137099742889404296875'), Decimal('8.6813888899999991366485119215212762355804443359375'))",Museum für angewandte Kunst Frankfurt,,/wiki/Museum_f%C3%BCr_angewandte_Kunst_Frankfurt
453,"(Decimal('50.11166666999999819154254510067403316497802734375'), Decimal('8.6847222199999993819119481486268341541290283203125'))",Museum für Moderne Kunst,,/wiki/Museum_f%C3%BCr_Moderne_Kunst
454,"(Decimal('50.10138889000000261830791714601218700408935546875'), Decimal('8.670555560000000383524820790626108646392822265625'))",Museum Giersch,,/wiki/Museum_Giersch
455,"(Decimal('50.1019444399999969164127833209931850433349609375'), Decimal('8.67166667000000046527929953299462795257568359375'))",Liebieghaus,,/wiki/Liebieghaus
456,"(Decimal('47.99388889000000091300535132177174091339111328125'), Decimal('7.85250000000000003552713678800500929355621337890625'))",Augustiner Museum,,/wiki/Augustiner_Museum
457,,Stiftung Moritzburg / Kunstmuseum des Landes Sachsen-Anhalt (page does not exist),,/w/index.php?title=Stiftung_Moritzburg_/_Kunstmuseum_des_Landes_Sachsen-Anhalt&action=edit&redlink=1
458,"(Decimal('53.55499999999999971578290569595992565155029296875'), Decimal('10.0027777800000006180880518513731658458709716796875'))",Kunsthalle Hamburg,http://hamburger-kunsthalle.de/,/wiki/Kunsthalle_Hamburg
459,"(Decimal('52.3633333300000032295429264195263385772705078125'), Decimal('9.739722220000000874051693244837224483489990234375'))",Sprengel Museum,,/wiki/Sprengel_Museum
460,"(Decimal('52.36555555999999711502823629416525363922119140625'), Decimal('9.7400000000000002131628207280300557613372802734375'))",Lower Saxony State Museum,,/wiki/Lower_Saxony_State_Museum
461,"(Decimal('52.36800000000000210320649784989655017852783203125'), Decimal('9.736000000000000653699316899292171001434326171875'))",Kestner-Museum,,/wiki/Kestner-Museum
462,"(Decimal('49.4113888899999977866173139773309230804443359375'), Decimal('8.7027777799999999075453160912729799747467041015625'))",Kurpfälzisches Museum,,/wiki/Kurpf%C3%A4lzisches_Museum
463,"(Decimal('49.01194444000000061123500927351415157318115234375'), Decimal('8.4000000000000003552713678800500929355621337890625'))",Staatliche Kunsthalle Karlsruhe,,/wiki/Staatliche_Kunsthalle_Karlsruhe
464,"(Decimal('49.0013888900000011972224456258118152618408203125'), Decimal('8.383611110000000365971573046408593654632568359375'))",Center for Art and Media Karlsruhe,http://www.zkm.de/,/wiki/Center_for_Art_and_Media_Karlsruhe
465,"(Decimal('51.31499999999999772626324556767940521240234375'), Decimal('9.416111109999999229103195830248296260833740234375'))",Schloss Wilhelmshöhe,,/wiki/Schloss_Wilhelmsh%C3%B6he
466,"(Decimal('51.34222221999999646868673153221607208251953125'), Decimal('12.3755555600000004545790943666361272335052490234375'))",Museum der bildenden Künste,http://www.mdbk.de/,/wiki/Museum_der_bildenden_K%C3%BCnste
467,"(Decimal('51.33694444000000345340595231391489505767822265625'), Decimal('12.3883333300000000321006154990755021572113037109375'))",Museum für angewandte Kunst (Leipzig),,/wiki/Museum_f%C3%BCr_angewandte_Kunst_(Leipzig)
468,"(Decimal('50.0038888899999989234856911934912204742431640625'), Decimal('8.267777779999999410165401059202849864959716796875'))",Landesmuseum Mainz,,/wiki/Landesmuseum_Mainz
469,"(Decimal('49.48277777999999926805685390718281269073486328125'), Decimal('8.4752777800000007601965990033932030200958251953125'))",Kunsthalle Mannheim,http://kuma.art/en/,/wiki/Kunsthalle_Mannheim
470,"(Decimal('51.192777780000000120708136819303035736083984375'), Decimal('6.4330555599999996729820850305259227752685546875'))",Abteiberg Museum,,/wiki/Abteiberg_Museum
471,"(Decimal('48.1483333299999998189377947710454463958740234375'), Decimal('11.57000000000000028421709430404007434844970703125'))",Alte Pinakothek,http://www.pinakothek.de/,/wiki/Alte_Pinakothek
472,"(Decimal('48.14972222000000101616024039685726165771484375'), Decimal('11.571111110000000365971573046408593654632568359375'))",Neue Pinakothek,,/wiki/Neue_Pinakothek
473,"(Decimal('48.146944439999998621715349145233631134033203125'), Decimal('11.5722222200000004477260517887771129608154296875'))",Pinakothek der Moderne,,/wiki/Pinakothek_der_Moderne
474,"(Decimal('48.146944439999998621715349145233631134033203125'), Decimal('11.563611110000000081754478742368519306182861328125'))",Lenbachhaus,,/wiki/Lenbachhaus
475,"(Decimal('48.146388889999997218183125369250774383544921875'), Decimal('11.565833330000000245263436227105557918548583984375'))",Glyptothek,,/wiki/Glyptothek
476,"(Decimal('48.14500000000000312638803734444081783294677734375'), Decimal('11.56472222000000016350895748473703861236572265625'))",Staatliche Antikensammlungen,http://www.antike-am-koenigsplatz.mwn.de/en/state-collections-of-antiquities-munich.html,/wiki/Staatliche_Antikensammlungen
477,"(Decimal('48.1480555600000030835872166790068149566650390625'), Decimal('11.574166670000000323170752380974590778350830078125'))",Museum Brandhorst,,/wiki/Museum_Brandhorst
478,"(Decimal('48.140655559999999013598426245152950286865234375'), Decimal('11.5996444400000005003903424949385225772857666015625'))",Villa Stuck,,/wiki/Villa_Stuck
479,"(Decimal('48.146944439999998621715349145233631134033203125'), Decimal('11.5722222200000004477260517887771129608154296875'))",Die Neue Sammlung,,/wiki/Die_Neue_Sammlung
480,,Kunstmuseum Pablo Picasso Münster (page does not exist),,/w/index.php?title=Kunstmuseum_Pablo_Picasso_M%C3%BCnster&action=edit&redlink=1
481,"(Decimal('51.96194444000000345340595231391489505767822265625'), Decimal('7.62444444000000043359932533348910510540008544921875'))",Westphalian State Museum of Art and Cultural History,,/wiki/Westphalian_State_Museum_of_Art_and_Cultural_History
482,"(Decimal('49.448333329999996976766851730644702911376953125'), Decimal('11.0755555599999997440363586065359413623809814453125'))",Germanisches Nationalmuseum,http://www.gnm.de/,/wiki/Germanisches_Nationalmuseum
483,"(Decimal('49.44777778000000267866198555566370487213134765625'), Decimal('11.0800000000000000710542735760100185871124267578125'))",Neues Museum Nürnberg,http://www.nmn.de/,/wiki/Neues_Museum_N%C3%BCrnberg
484,"(Decimal('52.2755555600000008098504622466862201690673828125'), Decimal('8.0388888900000008419510777457617223262786865234375'))",Felix Nussbaum Haus,,/wiki/Felix_Nussbaum_Haus
485,"(Decimal('52.40388888999999750240021967329084873199462890625'), Decimal('13.041111109999999229103195830248296260833740234375'))",Sanssouci Picture Gallery,,/wiki/Sanssouci_Picture_Gallery
486,"(Decimal('49.23083333000000294532583211548626422882080078125'), Decimal('7'))",Saarland Museum,,/wiki/Saarland_Museum
487,"(Decimal('53.6263888900000011972224456258118152618408203125'), Decimal('11.418333329999999392612153314985334873199462890625'))",Staatliches Museum Schwerin,,/wiki/Staatliches_Museum_Schwerin
488,"(Decimal('48.78022777999999703979483456350862979888916015625'), Decimal('9.1868750000000005684341886080801486968994140625'))",Staatsgalerie Stuttgart,,/wiki/Staatsgalerie_Stuttgart
489,"(Decimal('48.78027777999999869962266529910266399383544921875'), Decimal('9.1869444399999995454209056333638727664947509765625'))",Neue Staatsgalerie,,/wiki/Neue_Staatsgalerie
490,"(Decimal('48.77833333000000237689164350740611553192138671875'), Decimal('9.1777777799999995522739482112228870391845703125'))",Kunstmuseum Stuttgart,,/wiki/Kunstmuseum_Stuttgart
491,,Klassik Stiftung Weimar,,/wiki/Klassik_Stiftung_Weimar
492,"(Decimal('50.9849999999999994315658113919198513031005859375'), Decimal('11.324166670000000323170752380974590778350830078125'))",New Bauhaus Museum Weimar,https://www.klassik-stiftung.de/en/institutions/museums/bauhaus-museum-in-weimar/new-construction/,/wiki/New_Bauhaus_Museum_Weimar
493,"(Decimal('51.2572222200000027214628062210977077484130859375'), Decimal('7.1466666700000001100079316529445350170135498046875'))",Von der Heydt Museum,,/wiki/Von_der_Heydt_Museum
494,"(Decimal('37.98917000000000143700162880122661590576171875'), Decimal('23.731826999999999117108018253929913043975830078125'))",National Archaeological Museum of Athens,http://www.namuseum.gr/,/wiki/National_Archaeological_Museum_of_Athens
495,"(Decimal('37.96910799999999852616383577696979045867919921875'), Decimal('23.72829899999999980764187057502567768096923828125'))",New Acropolis Museum,http://www.theacropolismuseum.gr/?pname=Home&la=2,/wiki/New_Acropolis_Museum
496,"(Decimal('37.97593889000000189071215572766959667205810546875'), Decimal('23.74040833000000105812432593666017055511474609375'))",Benaki Museum,http://www.benaki.gr/index.php?lang=en,/wiki/Benaki_Museum
497,,Museum of Cycladic Art (page does not exist),,/w/index.php?title=Museum_of_Cycladic_Art&action=edit&redlink=1
498,"(Decimal('37.9520138900000034709592000581324100494384765625'), Decimal('23.847416670000001204243744723498821258544921875'))",Vorres Museum,,/wiki/Vorres_Museum
499,"(Decimal('37.4008333299999975452010403387248516082763671875'), Decimal('25.269166670000000607387846685014665126800537109375'))",Archaeological Museum of Delos,,/wiki/Archaeological_Museum_of_Delos
500,"(Decimal('38.48012750000000181671566679142415523529052734375'), Decimal('22.499930299999999050442056613974273204803466796875'))",Delphi Archaeological Museum,http://odysseus.culture.gr/h/1/eh155.jsp?obj_id=3404,/wiki/Delphi_Archaeological_Museum
501,"(Decimal('35.3387436000000008107235771603882312774658203125'), Decimal('25.136911900000001196531229652464389801025390625'))",Heraklion Archaeological Museum,http://heraklionmuseum.gr/,/wiki/Heraklion_Archaeological_Museum
502,,Archaeological Museum of Komotini,,/wiki/Archaeological_Museum_of_Komotini
503,"(Decimal('37.64341667000000057896613725461065769195556640625'), Decimal('21.629388890000001310909283347427845001220703125'))",Archaeological Museum of Olympia,,/wiki/Archaeological_Museum_of_Olympia
504,"(Decimal('36.4448000000000007503331289626657962799072265625'), Decimal('28.22710000000000007958078640513122081756591796875'))",Archaeological Museum of Rhodes,,/wiki/Archaeological_Museum_of_Rhodes
505,"(Decimal('36.42020000000000123918653116561472415924072265625'), Decimal('25.43090000000000117097442853264510631561279296875'))",Archaeological Museum of Thera,,/wiki/Archaeological_Museum_of_Thera
506,"(Decimal('36.41850000000000164845914696343243122100830078125'), Decimal('25.437000000000001165290086646564304828643798828125'))",Museum of Prehistoric Thera,,/wiki/Museum_of_Prehistoric_Thera
507,"(Decimal('40.625100000000003319655661471188068389892578125'), Decimal('22.953800000000001091393642127513885498046875'))",Archaeological Museum of Thessaloniki,http://www.amth.gr/,/wiki/Archaeological_Museum_of_Thessaloniki
508,"(Decimal('47.5161111099999970974749885499477386474609375'), Decimal('19.076388890000000486679709865711629390716552734375'))",Museum of Fine Arts (Budapest),http://www.szepmuveszeti.hu/,/wiki/Museum_of_Fine_Arts_(Budapest)
509,"(Decimal('47.48611111000000306603396893478929996490478515625'), Decimal('19.068333330000001524240360595285892486572265625'))",Museum of Applied Arts (Budapest),,/wiki/Museum_of_Applied_Arts_(Budapest)
